order_id,user_id,driver_id,merchant_id,status,payment_method,subtotal,delivery_fee,discount,total_amount,order_time,delivered_time,delivery_lat,delivery_lon,delivery_area
617b66fc-5944-48a8-87a7-99af2ee91f8c,611e6e63-4cea-4570-ab95-88c95c8a530e,690d0dc9-6974-4a87-bcfd-c86e35b4b7c1,dbd5cbcb-7e44-4003-b10a-bb237e926f00,cancelled_by_customer,BCA Virtual Account,54000,10000,0,64000,2023-12-02 06:11:42,,-6.160805,106.844439,Jakarta Pusat
43130ff3-dc7e-4c16-aa17-722e980620e7,aa9d1ec8-71a2-4737-abf4-d7e9fa51696e,0524b5de-4053-4889-8878-d8794c46c908,9411833e-f0d3-470b-a170-eaab08a921d0,delivered,BCA Virtual Account,110000,5000,0,115000,2024-11-04 02:35:15,2024-11-04 03:04:15,-6.157688,106.829583,Jakarta Pusat
b4ee46d1-82dd-49c2-a0f0-6959fc9cf633,116763db-fbb2-4fb8-89cf-67015971f7db,9c283fe2-26e7-4872-ac8d-d6c8c640d29f,b25fb6fc-3f72-46ff-b176-e261404e96f4,cancelled_by_customer,Mandiri Virtual Account,235000,3000,5000,233000,2023-09-02 20:36:15,,-6.155099,106.846146,Jakarta Pusat
2c48a7ce-8b54-40f3-8b8b-9a561b7a8b47,fd9dbd1a-f2b7-4f9a-9552-1dbafdb2ea3a,f09da094-0687-4391-beec-5c4e898362f9,d1fd1360-d8d7-479c-b479-a2dccf3240e9,delivered,Mandiri Virtual Account,160000,10000,2000,168000,2023-05-06 19:04:14,2023-05-06 19:31:14,-6.138948,106.744676,Jakarta Barat
3507ed89-efe4-40fe-a1f8-c9601d5a5882,1388d782-22cc-4343-b7af-8969d80da732,35b2c6b7-6450-4eeb-b666-f745ae566b7b,83211134-d1ad-4cc4-a417-6d8a786d920f,cancelled_by_driver,OVO,107000,3000,0,110000,2024-01-13 20:44:13,,-6.139075,106.916533,Jakarta Utara
34042b0f-6fe4-4563-9abe-abd47f34f25c,fd8ffe29-d70e-46d1-9fea-8e5e4c009721,847b362f-4d61-4c52-8300-a3c4381b72cf,3627cb28-fd81-4c03-afce-cdc9c4113ab1,cancelled_by_driver,OVO,64000,10000,2000,72000,2023-12-31 14:08:10,,-6.168411,106.860271,Jakarta Pusat
746baef2-84a9-487a-9aad-5b959ac4ed97,43b2bacb-8203-45bc-8899-40ce27f3c64d,9eecee52-419e-4add-b79c-a29f8e50e57e,8eff3b98-aa65-4a08-b45c-3bef5b16c52f,cancelled_by_driver,DANA,150000,2000,5000,147000,2023-10-21 03:22:36,,-6.161343,106.767918,Jakarta Barat
8822b8d6-b25c-43c8-a488-4115c617d76b,051fef62-92dc-48d3-82aa-db6d82761227,14dca452-022b-451f-ab62-b15638a7490b,c313785a-4847-4efb-87c1-7c82a342422f,delivered,Cash,101000,5000,10000,96000,2023-04-01 11:33:13,2023-04-01 12:19:13,-6.153561,106.825736,Jakarta Pusat
1d4aa287-d6e1-4ddf-8e4b-1fa19c0bf42b,70f05c9b-7937-483b-92ea-335881b8931d,f83f24a3-fb0a-455d-a976-00c191d4b92d,e8818938-5005-45b5-9716-bcecc096a68e,delivered,Cash,85000,5000,0,90000,2023-05-06 00:27:39,2023-05-06 00:53:39,-6.214008,106.829683,Jakarta Selatan
1221f578-a8e0-40fd-aaae-4be06c925e37,d41a0266-9d58-45a9-895a-88dbf95e0cbf,540c6a10-13b8-4a76-b894-9e205f5aba52,b2d13fdf-366d-4235-9610-decbd68f439b,cancelled_by_driver,OVO,40000,7000,0,47000,2023-07-23 22:40:23,,-6.128455,106.880604,Jakarta Utara
b33d97b3-6ae3-4c61-a70b-97ff671a8694,197d173b-0c20-49b7-b231-b76ea3c0bfa9,7060da2a-2848-4699-8f37-a960a3675a77,1eaf2b3e-b691-4663-af7a-c8bb394a4447,delivered,Cash,50000,7000,0,57000,2023-03-11 18:13:24,2023-03-11 18:55:24,-6.226282,106.903877,Jakarta Timur
7fc59fed-4066-45fe-add0-3f0b876c03c3,526d648e-d7a1-4eee-8dd1-065eddc0f83a,3cd09ad4-298b-4495-86d7-0d351045a82e,14b24ff7-49cd-487f-b959-2d868389f320,cancelled_by_driver,Cash,110000,3000,5000,108000,2024-07-19 09:15:58,,-6.177235,106.886444,Jakarta Timur
9be3fa07-a758-4e87-b50a-93e091df8cd4,b35c7561-5961-4e9c-80d3-0e232ee9b525,ef541382-a147-4e7e-a19b-677208eabbd8,edb8663e-725d-4712-b550-ad479fbbeb8e,cancelled_by_driver,Cash,151000,3000,5000,149000,2024-06-11 01:23:10,,-6.17769,106.802437,Jakarta Barat
7d86ae00-dc7e-452c-b675-d55f1de1b3a5,14f2d3eb-866a-4463-b461-2128d19ef166,01561dc0-9187-4bfe-9365-68b1fe0759fd,5a67e387-978a-4198-ac90-b6fff9ffcf79,cancelled_by_customer,BCA Virtual Account,150000,3000,0,153000,2024-11-13 00:50:31,,-6.17243,106.852382,Jakarta Pusat
f5588ebe-a9b3-404a-8f65-4fc7c48c52e7,63ed2961-bd0b-42cd-bcf5-6a759fef1ad4,475595d2-abc9-4fe8-a945-fc3668d73c34,ca1047a1-340d-416e-b16f-f539d53fea84,delivered,GoPay,239000,2000,10000,231000,2023-02-20 19:19:09,2023-02-20 19:42:09,-6.143077,106.795634,Jakarta Barat
177b4851-2925-49f9-a050-4df0e05a0216,6cb10607-3f9e-4ad9-88fe-b4840c2bd89b,51316fe7-9e9f-4879-86f1-e64e62c3fac9,4ffaf500-62eb-40b5-98ee-626aadc298ab,delivered,GoPay,124000,10000,0,134000,2023-08-16 23:42:23,2023-08-16 23:58:23,-6.143676,106.762687,Jakarta Barat
4303bdc3-8df6-4389-8b3c-399d368251fb,5a82721e-5594-447e-b36d-bfbeea40782d,ddd07d8d-2021-48ce-8e6c-a56eab4820f8,eb1eff9f-f47f-4153-9571-e6dee79bf724,delivered,OVO,128000,3000,0,131000,2024-07-04 10:36:03,2024-07-04 11:11:03,-6.151071,106.856201,Jakarta Pusat
c5bce58b-3479-450d-a34f-09d9d450aeb1,543712a2-88fe-45df-bcbd-beb6eae6ef46,52b54d3f-c4c5-4b7c-9e0f-8161433e964d,dcd0c91b-3035-49ed-b9eb-1cc5faf37dd6,cancelled_by_customer,Cash,42000,2000,0,44000,2023-03-31 08:05:45,,-6.25999,106.813804,Jakarta Selatan
abf5a12f-127b-401c-bc00-af02dba97ed7,f433c9a9-b872-4450-bd3a-5cf30b96fe20,e0e48588-f25d-43f7-98fb-5526d38806f1,989df6ae-58f0-42c4-88d7-d6a2e79bc96a,delivered,DANA,185000,2000,0,187000,2023-09-30 09:10:16,2023-09-30 09:57:16,-6.129273,106.831344,Jakarta Utara
bbe77d0a-b98c-41f0-a85b-35023c1e25b4,97d5728e-b399-42ab-9665-09daf4a9f8f6,938f213c-bb7d-46bc-9ff9-8446479f1d0c,ef6612cc-4428-485d-ae6a-84b8fe80f744,cancelled_by_driver,OVO,144000,10000,2000,152000,2024-12-04 10:59:47,,-6.116196,106.911286,Jakarta Utara
7b0c761c-0231-4ba6-aef3-ca4cf1f12530,97c15af6-f8e9-41f0-bf7d-5b77115f1752,1fd5363f-c55a-4fec-9e25-6bea04ee96e7,f975f4de-55e5-41e8-a6d6-93f35ffbe6ca,delivered,BCA Virtual Account,35000,7000,5000,37000,2023-12-13 17:50:02,2023-12-13 18:10:02,-6.119825,106.886622,Jakarta Utara
ad65b011-2428-4f8f-939d-ac8a94f0c5ca,67775026-b69e-4435-a260-8f74405a06d4,2b96b64d-c4a5-40b5-bbf3-c2824f05e548,d5eb95d4-0f71-4bc5-bcdd-c9a30bf329bb,delivered,DANA,208000,7000,0,215000,2024-04-11 17:04:22,2024-04-11 17:20:22,-6.158385,106.865825,Jakarta Pusat
df2f033f-cec7-45aa-b4ef-43f30f6d3991,11111c68-3974-462e-acd6-c231ed2de83e,b91f0cf5-e415-422b-93f3-843e929be9dd,e4a75bcc-b43d-4b64-9939-b4cebe882d86,delivered,BCA Virtual Account,250000,3000,2000,251000,2023-06-11 15:24:30,2023-06-11 15:46:30,-6.256014,106.806372,Jakarta Selatan
ccec30b1-320e-42e7-9c1a-fa776fb38fe7,41ee683c-43ca-45a7-8566-301aeb61d2ce,e18e0b42-0175-470a-9e93-7b33ea4eb26b,7f710503-c008-4952-834a-825291ccc68c,cancelled_by_customer,Mandiri Virtual Account,185000,5000,0,190000,2023-06-13 22:35:31,,-6.144863,106.791108,Jakarta Barat
f4073947-030b-4c7b-8047-b7cdc79ae4b2,8d566bc4-c889-4b22-8d66-16ac65fd5530,f6afdbf4-a78c-4780-9b04-6c744eccc419,cd395e06-cd0a-48c7-8a20-5657eff7d313,cancelled_by_customer,GoPay,122000,7000,10000,119000,2024-05-18 21:19:45,,-6.207628,106.902542,Jakarta Timur
075a0afb-ea1b-4fab-bb92-0da10e49add6,644dc1de-1127-4878-a3e1-86a43ffcaf7b,4fa8491e-5fbd-4ac8-b4f1-32fe69a91720,5b5bddeb-23e6-4bc9-8de4-a40e01fe55a8,cancelled_by_customer,DANA,315000,10000,5000,320000,2023-01-23 18:46:14,,-6.205079,106.806781,Jakarta Selatan
0afccd3f-0233-4831-a288-a7ae6101d8f3,72da0a5f-8bb6-4028-8b81-e65337f1a486,9ee1c839-2e42-45e2-bff8-77e79144100e,21975e56-44c9-4f4f-834c-9c5cc4ec1ad0,delivered,Cash,195000,3000,0,198000,2023-06-01 23:41:53,2023-06-02 00:22:53,-6.117265,106.910207,Jakarta Utara
b7f62a80-b4b0-4c51-97ab-4c6b92b335b2,67a42b05-4aff-452e-aacf-bf397140e018,98fad6d2-e813-4106-ba01-3310e12b36df,96d4a6cc-798c-47d2-a10e-b7b74d2da6e1,delivered,BCA Virtual Account,30000,3000,0,33000,2024-05-18 07:33:19,2024-05-18 07:49:19,-6.132996,106.796445,Jakarta Barat
641fe553-77b5-4ec9-a5c2-c0f5aa32036d,8d206f3b-2f11-4b82-9230-a09f8399838f,376fe865-4727-40c1-b2f4-36a391cf592c,9bbcef9f-c7f9-480d-bdfa-e9947cc9ffcb,cancelled_by_customer,OVO,73000,2000,0,75000,2023-11-19 01:55:06,,-6.155989,106.863182,Jakarta Pusat
79d461f7-f0fa-4421-9a91-20d91fb070e1,ac18122b-bdca-4003-8b62-38fe6fa66074,11cf38d2-c469-47d3-8efc-cc5882a75747,5c30107d-425a-4e43-8bae-3779221272bb,delivered,Mandiri Virtual Account,83000,3000,0,86000,2024-06-02 00:33:33,2024-06-02 01:29:33,-6.187251,106.863966,Jakarta Selatan
345e6cbd-8037-42bf-9f07-550184cd802f,ba0d889b-e9bc-49c8-b40c-f2d9d3fc957b,be283f05-324e-4d0a-af2d-5fa60398ed1c,37cc9b3c-a327-4b0e-bbdd-5849701360a9,delivered,GoPay,130000,3000,0,133000,2023-03-29 04:52:21,2023-03-29 05:26:21,-6.172533,106.882841,Jakarta Timur
b0d61e1e-7f3f-457f-b8d6-18869482ef4e,445955c0-6090-4f83-b204-bac7b3ddb090,794fcd6b-f96c-4621-97d1-6c514dc5165f,9577b64f-1488-482a-8686-9487886c8d76,cancelled_by_driver,DANA,126000,2000,2000,126000,2024-11-25 22:05:53,,-6.238118,106.894131,Jakarta Timur
9fe5a6a2-5fe8-4ee1-b21f-b4f8b347bf07,144883bb-83ed-4403-acd6-78fbf687fdf0,48b29657-9329-4f6f-aa8c-e2b37727d33c,a8299088-b5bc-4179-94fd-ccbaff5cae7d,delivered,GoPay,63000,7000,2000,68000,2024-03-04 06:20:41,2024-03-04 06:51:41,-6.105113,106.839633,Jakarta Utara
60bd3e1b-48ff-4c12-ba9c-e14072d907f9,f511588e-f6cf-4b56-a524-9b71a9eec835,294bdee1-fc35-498f-86eb-726f4fc3ee75,2cb0b0f5-e592-41fa-a61d-580ce9b042a1,delivered,Mandiri Virtual Account,325000,2000,0,327000,2023-12-27 23:52:22,2023-12-28 00:27:22,-6.144344,106.852527,Jakarta Pusat
47c0e7fd-c315-4c27-a34c-d1105cf301e4,03c07a56-9fc4-467b-a4fe-655c5cce34b7,11b3e437-94cb-4c01-aebc-6c35da459546,9307be12-05c8-4ecb-bff3-a51890113f0d,cancelled_by_customer,BCA Virtual Account,130000,10000,10000,130000,2023-02-08 20:16:03,,-6.18231,106.890801,Jakarta Timur
9fbf9d23-c5a8-4c59-ae61-993332e96f30,edde0c55-31ad-4d47-a2ef-9e64c6bed64f,b48000b0-922a-4da8-a879-3912faf17714,50249eba-d021-4b6e-96db-cd9ccf1414e2,cancelled_by_customer,Mandiri Virtual Account,40000,10000,0,50000,2024-04-19 01:42:40,,-6.127588,106.845515,Jakarta Utara
d61d2010-a6d7-4306-a9e0-321a23c385ed,c233ed9e-dc4b-4487-8d98-378c57fa2d72,b2ac44da-eb5a-42c3-87f4-c4bef5bbec79,0031032c-7123-49cb-a60a-29ddd9c79a4f,cancelled_by_driver,GoPay,145000,10000,0,155000,2023-01-29 11:57:14,,-6.20152,106.804081,Jakarta Selatan
d50f32a8-aa46-49ec-b68d-4400c2534b89,e8cbcc25-c3d3-4c05-a3da-ad01ea17a789,44b1b8ca-a1c4-4f59-bcf2-72cbafe325f2,41f7c28b-2be0-4896-a8e3-c026c7b2077a,cancelled_by_customer,Cash,241000,10000,0,251000,2024-03-09 21:19:56,,-6.161111,106.846046,Jakarta Pusat
11a6f96e-b467-46da-951e-ec49e1a63a30,a9824983-8935-4c9a-9b6f-40c75739d0ae,85654134-1b1f-48f8-80ba-efc1f41a6d6a,6d7fb6dd-7a7c-4e17-80b5-b2bb26c9bf4e,cancelled_by_customer,BCA Virtual Account,87000,5000,10000,82000,2023-07-14 06:18:52,,-6.137098,106.786442,Jakarta Barat
798f8c64-022c-4c87-b8b0-309619ad898a,d49272f3-bbbe-40f6-8925-ee6037714d27,956d0fcb-d187-4b71-b387-75e292a849df,b2e03c8d-44f8-46de-b67b-b8fe5af6f87a,cancelled_by_customer,Cash,16000,2000,5000,13000,2023-01-04 13:56:21,,-6.161891,106.785312,Jakarta Barat
328ecd33-1a87-49ab-bd67-2c5ab7b105c7,5c8239ae-d3c3-4d16-955b-2a237a261e3f,56cde5ff-af7b-4bcf-905b-19b488442dbf,2d78dd30-2408-4123-8f13-960b2215bcd7,delivered,BCA Virtual Account,60000,3000,0,63000,2023-01-02 11:28:34,2023-01-02 12:06:34,-6.245231,106.972781,Jakarta Timur
a2b88844-6fe0-4470-a8b4-1c448732f23d,68b2a12b-32d1-4199-a17d-2ff4b5d99e27,ccd43ae8-ad0c-4fe7-9f2b-6a4d9f9b01c8,a7800a5d-0f6c-4504-810a-fed80f6067de,cancelled_by_driver,Mandiri Virtual Account,83000,3000,2000,84000,2024-04-01 11:48:02,,-6.167274,106.837759,Jakarta Pusat
461c6279-5c28-4b81-9d39-d5617602e78c,ebabc30a-404e-4423-bdeb-20cd71bfd27c,a349f452-0c63-4f1e-ae6b-8490d30a7b5c,258f3792-30fc-44f6-adde-2be78254ebd8,cancelled_by_customer,BCA Virtual Account,8000,7000,0,15000,2023-12-03 06:41:28,,-6.135623,106.817055,Jakarta Barat
bf284969-7a84-4da0-9242-3a34e65fc584,df2b6ebc-aeb1-4799-9b21-d88548fd9002,1013b92c-5793-43be-bf5e-2760d286b619,cc8e213a-e524-48ae-bec1-5dbf1ed153c8,delivered,Cash,30000,7000,0,37000,2024-08-10 14:58:26,2024-08-10 15:57:26,-6.102451,106.845954,Jakarta Utara
6bd6f546-2109-409a-83d0-c0473d5cd463,606bf3be-6c89-4919-a8f5-ae0542d6e350,b50e7f3d-7f4f-4f12-9a09-b2af978bdbf0,df45aaa3-fe69-4e70-af55-ce2a83361701,delivered,DANA,60000,2000,5000,57000,2024-08-11 01:45:29,2024-08-11 02:13:29,-6.102975,106.893527,Jakarta Utara
564e8434-5630-4ee3-ab22-d2df7c88b04f,47f7a880-8eb8-4716-a54e-4a554ddde226,0e5c27e2-1afa-4e63-b983-78c325761478,efb95ca6-b072-49b0-81d5-bb09460be96a,cancelled_by_customer,DANA,390000,2000,5000,387000,2024-08-12 21:17:38,,-6.160847,106.86511,Jakarta Pusat
0975679c-46bd-40d3-8b19-868983c6f26d,fb149422-b479-4e9d-89f5-205c95a96e0d,3ee4359b-8dce-4deb-bcdc-fbfe57aec8e2,71bddd23-65a5-45ed-856b-22cc7d5744fb,cancelled_by_driver,Cash,214000,5000,10000,209000,2023-03-31 16:07:50,,-6.113843,106.846342,Jakarta Utara
5cee92e8-339c-4802-a82e-4c1127187a14,116763db-fbb2-4fb8-89cf-67015971f7db,06b58192-dc88-47e0-8b90-d4c916f40bc4,55427b6d-5eb4-475b-b12a-b29831767674,delivered,BCA Virtual Account,183000,3000,10000,176000,2024-04-22 03:11:07,2024-04-22 04:01:07,-6.107024,106.853871,Jakarta Utara
6208a2bc-1f1a-4e24-85ce-34de6e43908c,932ce6b4-16f4-410f-bae8-628cbf5db1ef,342d3db0-d222-4ba0-b1c5-ed5fa4c19da8,e6e5c398-8140-4415-baf2-767419ab0e92,cancelled_by_customer,DANA,160000,5000,0,165000,2024-11-26 04:27:43,,-6.215524,106.821742,Jakarta Selatan
2b54d8e0-1dab-4b84-8683-3e6fc7d83481,732b3233-841c-4fe8-a6b1-2f13bb6b5c6a,6e6e2dac-b29c-4a2c-b501-b608b802a2f0,67882a54-ccc3-4a59-9225-57743d639036,cancelled_by_driver,BCA Virtual Account,155000,2000,0,157000,2024-07-10 18:47:58,,-6.128817,106.8914,Jakarta Utara
a4f91de4-126a-4234-9674-563f5aeb9915,80bbb84f-29c7-4012-bf47-a33ca938e167,d33866b0-3d5b-4d4c-af09-ddc48c179739,ad7b2184-5734-4c2a-b0ac-423ee2913db7,cancelled_by_driver,GoPay,36000,7000,0,43000,2024-11-06 17:05:10,,-6.124776,106.880648,Jakarta Utara
7425d493-8824-427c-b4d5-dddcb0f207e8,dc45c7f6-d7ba-46c1-837e-1d69cecfd82c,6d1ef80d-2306-4d63-9f0e-35d9e5b0c589,17f77859-1bab-4677-915b-19dd3bb5da1f,delivered,OVO,194000,3000,0,197000,2024-10-15 23:09:30,2024-10-15 23:40:30,-6.181256,106.921782,Jakarta Timur
cc36ef51-a935-4785-9699-47d14f24ab44,c9ae15f9-2128-4ce0-81cd-6b0afb3435b6,60b26492-42b6-4e09-9fb2-b85c4e7bfac3,07d1671b-8af8-4315-a217-1c83500451ba,cancelled_by_driver,Mandiri Virtual Account,230000,10000,0,240000,2024-11-27 21:40:34,,-6.242416,106.855775,Jakarta Selatan
ba66ac7d-1dde-41ac-baa7-3f77dc31a4df,dcb7b1b6-0033-4102-855b-e0018ffaf313,9837cd49-04fb-40eb-954e-8ee4444a28ed,4519d88a-f5d4-4d99-8468-768d1aef239c,cancelled_by_driver,Cash,295000,10000,10000,295000,2024-09-17 16:15:42,,-6.173717,106.740459,Jakarta Barat
35d34e7e-a772-4325-9143-001496209284,c540d680-d514-49cd-81c9-6a765df00391,73d17baf-6568-4841-9e39-f37d0f8e65b8,95c7ac8e-49b9-48af-93d4-ced33045bd92,delivered,DANA,110000,5000,0,115000,2023-10-16 07:15:13,2023-10-16 07:40:13,-6.269884,106.808907,Jakarta Selatan
ded1a779-2fa9-468d-b01f-f21089ca3d89,4d001bc6-bee6-4c10-a837-44127fa6ebc0,56927c27-c128-402e-bc48-0302e22cac33,122178fe-855c-478a-91d3-fa36f355d594,delivered,OVO,220000,3000,5000,218000,2024-12-24 14:49:21,2024-12-24 15:11:21,-6.12757,106.848512,Jakarta Utara
ca34d686-9398-4cc8-b2ee-03f96d2dd9e8,ae22af3d-571f-4653-b26a-527338634dfd,14dca452-022b-451f-ab62-b15638a7490b,15e9994b-a63b-4200-b0cb-391677a24bde,delivered,OVO,36000,5000,0,41000,2024-02-04 23:56:49,2024-02-05 00:22:49,-6.165721,106.826656,Jakarta Pusat
a391cc6d-b354-4927-8f40-1cb0e478db85,2be442b3-2b1a-4191-9790-f1154d19f1ff,921c670b-817c-43c9-a2fe-ed0089461882,f080483e-760c-4125-afef-10fbcbd4c4be,delivered,OVO,195000,5000,5000,195000,2024-07-19 13:00:10,2024-07-19 13:43:10,-6.151165,106.75893,Jakarta Barat
10d36980-756e-449b-87fc-1e40b1329ae3,41ee683c-43ca-45a7-8566-301aeb61d2ce,ca222b49-f81b-4939-b949-f0631677b1f5,122178fe-855c-478a-91d3-fa36f355d594,cancelled_by_driver,Cash,26000,2000,0,28000,2024-01-20 15:09:50,,-6.12757,106.848512,Jakarta Utara
c192c842-132a-4478-a1df-2aa2902de6e7,17e374a3-ca49-4db8-b756-dd1a15b7087b,8f7c94d2-f929-4bde-a9a0-ce63fb9d7dad,5141df17-e538-4e7a-8a89-7a7b3f3d6b3b,cancelled_by_customer,OVO,103000,5000,0,108000,2023-01-28 21:58:52,,-6.148226,106.841926,Jakarta Pusat
da478ed0-e44f-43b2-8ad1-b842fac06b8e,fd3be8ac-e458-4cb6-a070-05d7eea853e8,5b952123-beca-4eb0-8374-3b113b273ba1,5dd19c17-451c-4c79-93ac-3fbfcef8445d,cancelled_by_customer,GoPay,75000,7000,0,82000,2023-01-27 23:38:21,,-6.178663,106.888115,Jakarta Timur
823c1aae-490d-43c1-83dc-02090ae635f5,2425a6be-dfce-4032-b961-cadb4d43ebe6,de3c9c52-cf8f-4ec4-b680-60b6f8a6ce45,bc1ad23e-afc0-4af2-853e-5703fc28c59c,cancelled_by_driver,Cash,12000,5000,0,17000,2023-03-17 11:52:39,,-6.151274,106.77899,Jakarta Barat
d1cf1bea-94fd-4d8d-838b-5ed9228da528,ef07444d-1be9-4caf-926b-eb7ed7ac10a0,21039d92-ee68-4a3f-b961-76005e9f8c80,ad7b2184-5734-4c2a-b0ac-423ee2913db7,cancelled_by_customer,OVO,36000,2000,10000,28000,2023-06-02 23:02:34,,-6.124776,106.880648,Jakarta Utara
4fe44807-2687-45d5-802b-2d19fa1c323b,3467902a-68c9-4090-abe8-9397b13abe62,e151ef6d-4b84-4c29-bd90-6f3ba965ce33,5b4699e7-6c44-4c78-a532-df376d399117,cancelled_by_driver,GoPay,28000,7000,0,35000,2024-03-30 00:18:23,,-6.146768,106.852347,Jakarta Pusat
c86e4819-b0cb-4650-b8aa-b4426c9174af,d9c3b221-2250-47f0-8727-f936b3bc7d04,72051d9f-908e-4861-b6dd-0a10b5f388fa,7aee28a0-c076-4bba-8eef-690e51ac2517,delivered,GoPay,260000,7000,0,267000,2024-09-11 18:04:33,2024-09-11 18:45:33,-6.265411,106.820339,Jakarta Selatan
93acf945-29e3-4b98-a7b0-a08ac62c52f6,9213ff2d-f043-4827-a77f-9b5b0c7d62ac,5d0034ee-72c6-4995-8e99-7777112e5910,8d26ac27-b6c0-4dfc-b5b2-1bea89bbdf6b,delivered,GoPay,40000,3000,0,43000,2023-11-10 03:41:04,2023-11-10 04:25:04,-6.235163,106.794829,Jakarta Selatan
9496f5ad-c164-46ec-badd-cf7bb514a7d1,c67ad719-4c25-4958-b909-079a4721cfac,0b20be88-2bb7-4a8c-95ea-0fca38adcb8f,70c61637-8cfd-4456-9051-7a52eea22142,delivered,OVO,269000,10000,5000,274000,2023-04-21 09:22:20,2023-04-21 10:04:20,-6.248676,106.815348,Jakarta Selatan
38948033-711b-4e0a-b21d-721c24a80795,b1a30870-eebf-4f0a-9bfd-ccd6eb776335,dcc82a1f-23c0-44a8-90f2-4a0472e8fbb3,b140d7f8-83fb-4ae4-b54c-70ce86504955,delivered,BCA Virtual Account,260000,2000,10000,252000,2023-04-30 10:49:29,2023-04-30 11:05:29,-6.234533,106.8598,Jakarta Selatan
dbd0f99e-27f4-4b84-9f78-eb600bd16ce4,16d4a000-a4b6-4965-99a1-b81d534824d1,2c708b6a-5dc1-45c4-bba8-4c575c38026a,71869006-0ddd-424b-8f4d-2c7309b1652c,cancelled_by_customer,Mandiri Virtual Account,201000,5000,0,206000,2024-10-17 14:03:05,,-6.155128,106.853867,Jakarta Pusat
9b6518bc-f5b2-4449-81e2-ddd770895ed9,462f8563-999c-4e70-b6a0-749d2706e384,26d2fb35-40e0-46c2-8aeb-45934140f8d3,67882a54-ccc3-4a59-9225-57743d639036,cancelled_by_driver,OVO,81000,7000,2000,86000,2023-06-01 07:53:39,,-6.128817,106.8914,Jakarta Utara
c4ef7cdd-b344-49b6-a919-d201af9acc05,667dd732-ad4c-4a72-8e1a-fa7239224867,8b89ce17-1fd5-42c9-a8a7-834d3700a314,67d71c4a-cd89-450f-b566-e73f694ada52,delivered,Cash,24000,2000,2000,24000,2024-01-25 02:03:56,2024-01-25 02:55:56,-6.160868,106.858412,Jakarta Pusat
0918fda1-c6bd-410b-b454-ed7f87b64ec4,124e7e3f-7f6f-4842-927a-a44080f58429,bcdef350-1312-437b-ba9a-9c9505ab32d8,96d4a6cc-798c-47d2-a10e-b7b74d2da6e1,delivered,Cash,98000,5000,2000,101000,2024-10-09 23:22:10,2024-10-09 23:50:10,-6.132996,106.796445,Jakarta Barat
24ef255f-b669-40c5-b72e-75ba053278c6,f62b0105-21e3-40b8-b0de-f30dc2393915,479d2d96-ea0a-48ae-8ffc-7df5dabe43a5,88de37f1-1716-4555-a33f-3d53fae39d74,delivered,Cash,220000,10000,0,230000,2024-05-19 19:36:10,2024-05-19 20:31:10,-6.138207,106.835166,Jakarta Utara
1883329a-b24d-41c1-8fae-8d9f3c02e6f7,bbada67e-c761-4916-a016-ec3da1e7224c,966b3e2f-f1dc-42d2-ad78-83fefb7f4710,305b8425-a685-4a2d-a6f2-e9bc46492a64,delivered,DANA,200000,10000,0,210000,2024-03-23 14:20:31,2024-03-23 15:09:31,-6.19071,106.973977,Jakarta Timur
756a70a0-ab95-4efc-b3ca-85203f3f5335,6f852e94-c805-46ee-94e5-a3251e1d2902,d98f2bab-7ea2-48f3-936e-e937affae1c0,0116e5a7-01aa-471e-8125-df4325db3ff0,cancelled_by_customer,Cash,105000,3000,0,108000,2023-07-26 04:06:07,,-6.152099,106.836897,Jakarta Pusat
d8115d68-25ec-4231-88d5-e8e9855443f3,97c738cb-1177-419d-9211-a21a80d67c24,11748627-eeb6-418a-87bc-50455377a40f,c45f410e-2588-4f77-b796-12cae06415b0,cancelled_by_driver,GoPay,50000,10000,0,60000,2024-12-21 20:42:56,,-6.163332,106.840988,Jakarta Pusat
f92c1d76-e83a-40d1-b0f6-e7d8dbaccf2b,c5237b7c-17e9-45eb-b998-58b00767b13b,b00edb8c-b377-489a-b77e-528253816b4e,2bfad489-0ca6-4c1d-93f5-a39c5bfd505a,delivered,BCA Virtual Account,229000,7000,0,236000,2024-07-10 00:41:21,2024-07-10 01:22:21,-6.105355,106.85373,Jakarta Utara
00111514-5529-4c17-bddf-fa9fb678c539,abee1120-7b18-4d4e-85ba-85d34a54d9df,d41b8f7a-514d-48f6-b38f-bc7671447906,7678679e-4707-43eb-8ce5-d75f11ce6f75,cancelled_by_driver,GoPay,211000,10000,0,221000,2024-01-12 23:31:44,,-6.160259,106.864179,Jakarta Pusat
f6bec041-35e2-4283-9ee6-6cc60566ff2c,6a88901d-ef32-4e28-aa00-c24f3d8faffa,980a70db-2556-46c4-a72e-0c53855de9d3,20dcd197-6380-485f-9f64-40f88d235fc9,cancelled_by_customer,BCA Virtual Account,140000,3000,0,143000,2023-07-03 12:02:13,,-6.150827,106.822639,Jakarta Pusat
59c93d91-6b38-442f-bae4-615bb1f39a1d,eddf851a-fa52-42ab-9b9e-fa16d13970da,c1952be1-370b-43c5-a14e-391a0bd28834,bbc416c4-ad15-4186-b9ad-7c36fe0f3e74,cancelled_by_driver,Mandiri Virtual Account,30000,5000,10000,25000,2023-08-28 15:29:26,,-6.201871,106.837637,Jakarta Selatan
